"MISSION","SETNO","STRAT","YEAR","MONTH","DAY","SCIEN","FSHNO","FLEN","CLEN","FWT","pred.wgt","condition"
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",1,73,1,3900,3311.76063106915,1.17762134237973
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",2,91,1,7100,6719.07802542456,1.05669259578979
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",3,60,1,1900,1764.66869793043,1.07668935377404
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",4,45,1,680,700.837503550558,0.970267710496383
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",5,46,1,800,752.06821055743,1.06373330074282
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",6,33,1,310,258.966146057368,1.19706766586906
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",7,36,1,360,342.406505026494,1.0513818946639
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",8,42,1,490,561.61304214008,0.872486860584306
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",9,40,1,480,480.198507666449,0.999586613320783
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",10,35,1,390,312.802442642493,1.24679333289522
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",11,32,1,310,234.609437845453,1.32134496739304
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",12,31,1,220,211.878023504515,1.03833326534364
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",13,34,1,340,285.009799385818,1.19294143826873
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",14,31,1,220,211.878023504515,1.03833326534364
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",15,35,1,340,312.802442642493,1.08694803380609
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",16,33,1,280,258.966146057368,1.08122240788173
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",17,31,1,230,211.878023504515,1.08553023195017
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",18,31,1,250,211.878023504515,1.17992416516323
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",19,29,1,200,171.046497988072,1.16927269691279
"ATC1970175",3,"492",1970,7,7,"UROPHYCIS TENUIS",20,41,1,575,519.808971150386,1.10617559894642
"ATC1970175",6,"494",1970,7,7,"UROPHYCIS TENUIS",21,42,1,550,561.61304214008,0.979321986370139
"ATC1970175",6,"494",1970,7,7,"UROPHYCIS TENUIS",22,32,1,225,234.609437845453,0.959040702140111
"ATC1970175",6,"494",1970,7,7,"UROPHYCIS TENUIS",23,27,1,125,135.986613500694,0.919208124845036
