"MISSION","SETNO","STRAT","YEAR","MONTH","DAY","SCIEN","FSHNO","FLEN","CLEN","FWT","pred.wgt","condition"
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",93,55,1,1850,1795.36983809784,1.03042836118938
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",94,49,1,1400,1269.07032676,1.10316975385775
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",95,37,1,575,545.874858937819,1.05335497795017
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",96,43,1,950,857.259653654079,1.1081823295318
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",97,35,1,500,461.967089955573,1.08232818066777
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",98,37,1,600,545.874858937819,1.09915302046975
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",99,36,1,575,502.753934120285,1.14370064752677
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",100,40,1,700,689.892708685663,1.01465052636024
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",101,33,1,450,387.135449290855,1.16238386545148
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",102,35,1,500,461.967089955573,1.08232818066777
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",103,47,1,1225,1119.77371403189,1.09397102704727
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",104,38,1,625,591.394920609425,1.0568234156559
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",105,37,1,600,545.874858937819,1.09915302046975
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",106,37,1,600,545.874858937819,1.09915302046975
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",107,35,1,500,461.967089955573,1.08232818066777
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",108,36,1,550,502.753934120285,1.09397453241691
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",109,37,1,575,545.874858937819,1.05335497795017
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",110,42,1,900,798.767863308173,1.12673536498147
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",111,35,1,500,461.967089955573,1.08232818066777
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",112,38,1,650,591.394920609425,1.09909635228213
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",113,33,1,425,387.135449290855,1.09780698403751
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",114,45,1,1200,982.677107556278,1.22115391797837
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",115,37,1,600,545.874858937819,1.09915302046975
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",116,38,1,600,591.394920609425,1.01455047902966
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",117,34,1,500,423.449276310108,1.18077896922377
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",118,42,1,900,798.767863308173,1.12673536498147
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",119,39,1,750,639.379181240501,1.17301285685417
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",120,36,1,550,502.753934120285,1.09397453241691
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",121,34,1,450,423.449276310108,1.06270107230139
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",122,41,1,800,743.000576401749,1.07671518086068
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",123,50,1,1500,1348.45642268648,1.1123829993791
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",124,36,1,600,502.753934120285,1.19342676263663
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",125,37,1,600,545.874858937819,1.09915302046975
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",126,36,1,550,502.753934120285,1.09397453241691
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",127,36,1,525,502.753934120285,1.04424841730705
"ATC1970175",52,"460",1970,7,14,"POLLACHIUS VIRENS",128,35,1,500,461.967089955573,1.08232818066777
