"MISSION","SETNO","STRAT","YEAR","MONTH","DAY","SCIEN","FSHNO","FLEN","CLEN","FWT","pred.wgt","condition"
"ATC1970175",52,"460",1970,7,14,"ILLEX ILLECEBROSUS",187,18,1,175,119.049848200552,1.46997247493499
"ATC1970175",52,"460",1970,7,14,"ILLEX ILLECEBROSUS",188,20,1,190,161.913810972922,1.17346382534208
"ATC1970175",52,"460",1970,7,14,"ILLEX ILLECEBROSUS",189,17,1,100,100.756902641919,0.992487833368506
"ATC1970175",52,"460",1970,7,14,"ILLEX ILLECEBROSUS",190,18,1,175,119.049848200552,1.46997247493499
"ATC1970175",52,"460",1970,7,14,"ILLEX ILLECEBROSUS",191,18,1,125,119.049848200552,1.04998033923928
"ATC1970175",52,"460",1970,7,14,"ILLEX ILLECEBROSUS",192,18,1,150,119.049848200552,1.25997640708713
"ATC1970175",52,"460",1970,7,14,"ILLEX ILLECEBROSUS",193,16,1,110,84.4164342672558,1.30306380451641
"ATC1970175",52,"460",1970,7,14,"ILLEX ILLECEBROSUS",194,17,1,125,100.756902641919,1.24060979171063
"ATC1970175",52,"460",1970,7,14,"ILLEX ILLECEBROSUS",195,16,1,100,84.4164342672558,1.18460345865128
"ATC1970175",54,"465",1970,7,14,"ILLEX ILLECEBROSUS",NA,15,1,NA,69.9226594524882,NA
"ATC1970175",55,"465",1970,7,14,"ILLEX ILLECEBROSUS",196,16,1,60,84.4164342672558,0.710762075190771
"ATC1970175",55,"465",1970,7,14,"ILLEX ILLECEBROSUS",197,18,1,125,119.049848200552,1.04998033923928
"ATC1970175",55,"465",1970,7,14,"ILLEX ILLECEBROSUS",198,16,1,90,84.4164342672558,1.06614311278616
"ATC1970175",55,"465",1970,7,14,"ILLEX ILLECEBROSUS",199,15,1,100,69.9226594524882,1.43015155291611
"ATC1970175",55,"465",1970,7,14,"ILLEX ILLECEBROSUS",200,15,1,65,69.9226594524882,0.929598509395469
"ATC1970175",55,"465",1970,7,14,"ILLEX ILLECEBROSUS",201,17,1,75,100.756902641919,0.74436587502638
"ATC1970175",55,"465",1970,7,14,"ILLEX ILLECEBROSUS",202,16,1,100,84.4164342672558,1.18460345865128
"ATC1970175",55,"465",1970,7,14,"ILLEX ILLECEBROSUS",203,14,1,75,57.1692553305132,1.31189394660472
"ATC1970175",55,"465",1970,7,14,"ILLEX ILLECEBROSUS",204,13,1,25,46.0493207004073,0.542896173488589
"ATC1970175",55,"465",1970,7,14,"ILLEX ILLECEBROSUS",205,15,1,50,69.9226594524882,0.715075776458053
