"MISSION","SETNO","STRAT","YEAR","MONTH","DAY","SCIEN","FSHNO","FLEN","CLEN","FWT","pred.wgt","condition"
"ATC1970175",51,"465",1970,7,13,"GLYPTOCEPHALUS CYNOGLOSSUS",103,33,1,200,217.636287511155,0.918964398295708
"ATC1970175",53,"461",1970,7,14,"GLYPTOCEPHALUS CYNOGLOSSUS",60,47,1,840,693.499519415685,1.21124813569842
"ATC1970175",53,"461",1970,7,14,"GLYPTOCEPHALUS CYNOGLOSSUS",61,41,1,500,443.26793954083,1.12798593220601
"ATC1970175",53,"461",1970,7,14,"GLYPTOCEPHALUS CYNOGLOSSUS",62,48,1,750,743.036641508198,1.00937148735716
"ATC1970175",53,"461",1970,7,14,"GLYPTOCEPHALUS CYNOGLOSSUS",63,46,1,575,646.305215381701,0.889672536002066
"ATC1970175",53,"461",1970,7,14,"GLYPTOCEPHALUS CYNOGLOSSUS",64,48,1,700,743.036641508198,0.942080054866685
"ATC1970175",53,"461",1970,7,14,"GLYPTOCEPHALUS CYNOGLOSSUS",65,42,1,450,479.692506555535,0.938100958114305
"ATC1970175",53,"461",1970,7,14,"GLYPTOCEPHALUS CYNOGLOSSUS",66,36,1,325,289.44725251661,1.1228297977413
"ATC1970175",53,"461",1970,7,14,"GLYPTOCEPHALUS CYNOGLOSSUS",67,30,1,150,159.250935991675,0.941909691556483
"ATC1970175",53,"461",1970,7,14,"GLYPTOCEPHALUS CYNOGLOSSUS",68,31,1,140,177.316765252034,0.789547450862909
"ATC1970175",53,"461",1970,7,14,"GLYPTOCEPHALUS CYNOGLOSSUS",69,31,1,175,177.316765252034,0.986934313578637
"ATC1970175",59,"464",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",70,53,1,1125,1028.11199082382,1.09423876974583
"ATC1970175",59,"464",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",71,53,1,1190,1028.11199082382,1.15746145422004
"ATC1970175",59,"464",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",72,54,1,1225,1093.05955889333,1.12070745828366
"ATC1970175",59,"464",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",73,39,1,410,376.261221529688,1.08966849768134
"ATC1970175",60,"464",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",81,50,1,1000,849.395097128666,1.17730842028691
"ATC1970175",61,"462",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",82,47,1,750,693.499519415685,1.08147154973073
"ATC1970175",61,"462",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",83,43,1,525,518.146409434442,1.01322713125242
"ATC1970175",65,"461",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",74,41,1,450,443.26793954083,1.01518733898541
"ATC1970175",65,"461",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",75,36,1,300,289.44725251661,1.03645827483812
"ATC1970175",65,"461",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",76,47,1,675,693.499519415685,0.973324394757661
"ATC1970175",65,"461",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",77,45,1,550,601.390257931093,0.914547571641938
"ATC1970175",65,"461",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",78,40,1,390,408.811206903756,0.953985588980724
"ATC1970175",65,"461",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",79,33,1,175,217.636287511155,0.804093848508744
"ATC1970175",65,"461",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",80,29,1,100,142.505599516612,0.701726811712707
"ATC1970175",67,"461",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",84,35,1,300,263.921940847506,1.13669973415867
"ATC1970175",67,"461",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",85,47,1,700,693.499519415685,1.00937344641535
"ATC1970175",67,"461",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",86,38,1,400,345.557318141325,1.15755036574398
"ATC1970175",67,"461",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",87,32,1,200,196.759556836468,1.01646905093522
"ATC1970175",67,"461",1970,7,15,"GLYPTOCEPHALUS CYNOGLOSSUS",88,34,1,275,240.004429754709,1.14581218472116
"ATC1970175",68,"460",1970,7,16,"GLYPTOCEPHALUS CYNOGLOSSUS",89,33,1,200,217.636287511155,0.918964398295708
"ATC1970175",68,"460",1970,7,16,"GLYPTOCEPHALUS CYNOGLOSSUS",90,21,1,35,49.4820564078888,0.707327110892263
"ATC1970175",68,"460",1970,7,16,"GLYPTOCEPHALUS CYNOGLOSSUS",91,27,1,75,112.753136668146,0.665169965255507
"ATC1970175",68,"460",1970,7,16,"GLYPTOCEPHALUS CYNOGLOSSUS",92,29,1,125,142.505599516612,0.877158514640883
"ATC1970176",1,"462",1970,7,20,"GLYPTOCEPHALUS CYNOGLOSSUS",1,37,1,275,316.639261092881,0.868496215696174
"ATC1970176",2,"462",1970,7,20,"GLYPTOCEPHALUS CYNOGLOSSUS",2,41,1,475,443.26793954083,1.07158663559571
"ATC1970176",2,"462",1970,7,20,"GLYPTOCEPHALUS CYNOGLOSSUS",3,30,1,175,159.250935991675,1.09889464014923
"ATC1970176",2,"462",1970,7,20,"GLYPTOCEPHALUS CYNOGLOSSUS",4,21,1,50,49.4820564078888,1.01046730127466
"ATC1970176",2,"462",1970,7,20,"GLYPTOCEPHALUS CYNOGLOSSUS",5,21,1,50,49.4820564078888,1.01046730127466
"ATC1970176",6,"455",1970,7,20,"GLYPTOCEPHALUS CYNOGLOSSUS",6,35,1,300,263.921940847506,1.13669973415867
"ATC1970176",6,"455",1970,7,20,"GLYPTOCEPHALUS CYNOGLOSSUS",7,48,1,775,743.036641508198,1.0430172036024
"ATC1970176",6,"455",1970,7,20,"GLYPTOCEPHALUS CYNOGLOSSUS",8,42,1,575,479.692506555535,1.1986845575905
"ATC1970176",7,"456",1970,7,21,"GLYPTOCEPHALUS CYNOGLOSSUS",9,47,1,750,693.499519415685,1.08147154973073
"ATC1970176",8,"456",1970,7,21,"GLYPTOCEPHALUS CYNOGLOSSUS",10,35,1,300,263.921940847506,1.13669973415867
"ATC1970176",9,"459",1970,7,21,"GLYPTOCEPHALUS CYNOGLOSSUS",11,37,1,250,316.639261092881,0.789542014269249
"ATC1970176",9,"459",1970,7,21,"GLYPTOCEPHALUS CYNOGLOSSUS",12,49,1,850,794.980428540526,1.06920871191821
"ATC1970176",9,"459",1970,7,21,"GLYPTOCEPHALUS CYNOGLOSSUS",13,50,1,850,849.395097128666,1.00071215724388
"ATC1970176",10,"459",1970,7,21,"GLYPTOCEPHALUS CYNOGLOSSUS",14,60,1,1900,1543.82186600036,1.23071193759058
"ATC1970176",10,"459",1970,7,21,"GLYPTOCEPHALUS CYNOGLOSSUS",15,44,1,550,558.691556878127,0.98444301373249
"ATC1970176",10,"459",1970,7,21,"GLYPTOCEPHALUS CYNOGLOSSUS",16,33,1,225,217.636287511155,1.03383494808267
"ATC1970176",10,"459",1970,7,21,"GLYPTOCEPHALUS CYNOGLOSSUS",17,38,1,375,345.557318141325,1.08520346788498
"ATC1970176",10,"459",1970,7,21,"GLYPTOCEPHALUS CYNOGLOSSUS",18,26,1,100,99.6357205920012,1.00365611254512
"ATC1970176",10,"459",1970,7,21,"GLYPTOCEPHALUS CYNOGLOSSUS",19,32,1,225,196.759556836468,1.14352768230213
"ATC1970176",10,"459",1970,7,21,"GLYPTOCEPHALUS CYNOGLOSSUS",20,23,1,75,66.6687736147232,1.12496444637519
"ATC1970176",10,"459",1970,7,21,"GLYPTOCEPHALUS CYNOGLOSSUS",21,23,1,75,66.6687736147232,1.12496444637519
"ATC1970176",10,"459",1970,7,21,"GLYPTOCEPHALUS CYNOGLOSSUS",22,50,1,975,849.395097128666,1.14787570977974
"ATC1970176",11,"458",1970,7,21,"GLYPTOCEPHALUS CYNOGLOSSUS",23,42,1,500,479.692506555535,1.04233439790478
"ATC1970176",11,"458",1970,7,21,"GLYPTOCEPHALUS CYNOGLOSSUS",24,54,1,1050,1093.05955889333,0.960606392814566
