"MISSION","SETNO","STRAT","YEAR","MONTH","DAY","SCIEN","FSHNO","FLEN","CLEN","FWT","pred.wgt","condition"
"ATC1970175",1,"492",1970,7,6,"SQUALUS ACANTHIAS",NA,58,1,NA,788.986364979637,NA
"ATC1970175",1,"492",1970,7,6,"SQUALUS ACANTHIAS",NA,55,1,NA,670.892054910444,NA
"ATC1970175",1,"492",1970,7,6,"SQUALUS ACANTHIAS",NA,64,1,NA,1065.58590965449,NA
"ATC1970175",1,"492",1970,7,6,"SQUALUS ACANTHIAS",NA,70,1,NA,1400.88586438855,NA
"ATC1970175",1,"492",1970,7,6,"SQUALUS ACANTHIAS",NA,73,1,NA,1592.3624381831,NA
"ATC1970175",2,"493",1970,7,6,"SQUALUS ACANTHIAS",1,68,1,NA,1282.23899179923,NA
"ATC1970175",2,"493",1970,7,6,"SQUALUS ACANTHIAS",2,64,1,NA,1065.58590965449,NA
"ATC1970175",2,"493",1970,7,6,"SQUALUS ACANTHIAS",3,49,1,NA,471.516945347871,NA
"ATC1970175",2,"493",1970,7,6,"SQUALUS ACANTHIAS",4,58,1,NA,788.986364979637,NA
"ATC1970175",2,"493",1970,7,6,"SQUALUS ACANTHIAS",5,51,1,NA,532.769399242082,NA
"ATC1970175",2,"493",1970,7,6,"SQUALUS ACANTHIAS",6,56,1,950,708.83130089325,1.34023426843995
"ATC1970175",2,"493",1970,7,6,"SQUALUS ACANTHIAS",7,62,1,1400,967.149803085703,1.44755238075145
"ATC1970175",3,"492",1970,7,7,"SQUALUS ACANTHIAS",8,69,1,1400,1340.67997882945,1.04424621990875
"ATC1970175",4,"494",1970,7,7,"SQUALUS ACANTHIAS",9,74,1,1900,1659.89754463533,1.14464896110044
"ATC1970175",6,"494",1970,7,7,"SQUALUS ACANTHIAS",10,55,1,900,670.892054910444,1.34149747848801
"ATC1970175",6,"494",1970,7,7,"SQUALUS ACANTHIAS",11,57,1,1000,748.187188021122,1.33656391877666
"ATC1970175",6,"494",1970,7,7,"SQUALUS ACANTHIAS",12,53,1,900,599.157017972701,1.50211042014534
"ATC1970175",6,"494",1970,7,7,"SQUALUS ACANTHIAS",13,56,1,875,708.83130089325,1.2344262998789
"ATC1970175",6,"494",1970,7,7,"SQUALUS ACANTHIAS",14,54,1,825,634.342826567428,1.30055857092964
"ATC1970175",6,"494",1970,7,7,"SQUALUS ACANTHIAS",15,49,1,675,471.516945347871,1.43154982373328
"ATC1970175",6,"494",1970,7,7,"SQUALUS ACANTHIAS",16,55,1,1200,670.892054910444,1.78866330465068
"ATC1970175",6,"494",1970,7,7,"SQUALUS ACANTHIAS",17,57,1,1275,748.187188021122,1.70411899644024
"ATC1970175",6,"494",1970,7,7,"SQUALUS ACANTHIAS",18,59,1,1125,831.255505216017,1.353374495496
"ATC1970175",6,"494",1970,7,7,"SQUALUS ACANTHIAS",19,52,1,825,565.308057297637,1.45938128662765
"ATC1970175",6,"494",1970,7,7,"SQUALUS ACANTHIAS",20,70,1,1800,1400.88586438855,1.28490125124195
