"MISSION","SETNO","STRAT","YEAR","MONTH","DAY","SCIEN","FSHNO","FLEN","CLEN","FWT","pred.wgt","condition"
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",1,76,1,NA,4839.36894286373,NA
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",2,83,1,NA,6322.87450858344,NA
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",3,82,1,NA,6094.50653645985,NA
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",4,78,1,NA,5236.30044189564,NA
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",5,80,1,NA,5654.49152457024,NA
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",6,80,1,6850,5654.49152457024,1.21142634492155
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",7,88,1,7700,7551.14590761774,1.01971278190137
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",8,83,1,6750,6322.87450858344,1.06755242268951
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",9,82,1,6400,6094.50653645985,1.05012603755736
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",10,86,1,8900,7042.26817639921,1.26379736997614
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",11,84,1,6900,6556.91031469823,1.05232490133847
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",12,88,1,7600,7551.14590761774,1.00646975875979
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",13,88,1,8800,7551.14590761774,1.1653860364587
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",14,75,1,5500,4648.69931661483,1.18312663938976
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",15,80,1,6100,5654.49152457024,1.07878842394474
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",16,32,1,425,350.523940344816,1.21247067912657
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",17,38,1,700,590.496330178139,1.18544343838483
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",18,36,1,575,501.136838285802,1.14739120350213
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",19,33,1,500,384.835288189475,1.29925715064317
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",20,35,1,525,460.073235001203,1.14112267365135
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",21,34,1,475,421.328897383987,1.12738528724057
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",22,34,1,540,421.328897383987,1.28165906338928
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",23,35,1,525,460.073235001203,1.14112267365135
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",24,31,1,375,318.32645900151,1.17803591060654
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",25,32,1,415,350.523940344816,1.18394195726477
