"MISSION","SETNO","STRAT","YEAR","MONTH","DAY","SCIEN","FSHNO","FLEN","CLEN","FWT","pred.wgt","condition"
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",1,73,1,3900,3236.96125447203,1.20483369846085
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",2,91,1,7100,6540.71907664322,1.08550755915415
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",3,60,1,1900,1731.05258943955,1.09759808083886
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",4,45,1,680,691.138811565295,0.983883394509321
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",5,46,1,800,741.360415376487,1.07909726956993
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",6,33,1,310,256.845254798503,1.20695241281836
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",7,36,1,360,339.058508057299,1.0617636527179
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",8,42,1,490,554.545179530274,0.883606995583396
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",9,40,1,480,474.581470122364,1.01141749145039
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",10,35,1,390,309.904644527135,1.25845161370549
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",11,32,1,310,232.819923463561,1.33150116789089
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",12,31,1,220,210.384868502308,1.04570258101802
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",13,34,1,340,282.52025054982,1.20345355541175
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",14,31,1,220,210.384868502308,1.04570258101802
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",15,35,1,340,309.904644527135,1.09711166323043
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",16,33,1,280,256.845254798503,1.09015056641659
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",17,31,1,230,210.384868502308,1.09323451651884
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",18,31,1,250,210.384868502308,1.18829838752047
"ATC1970175",1,"492",1970,7,6,"UROPHYCIS TENUIS",19,29,1,200,170.049817162007,1.17612593378715
"ATC1970175",3,"492",1970,7,7,"UROPHYCIS TENUIS",20,41,1,575,513.495038151909,1.11977712982281
"ATC1970175",6,"494",1970,7,7,"UROPHYCIS TENUIS",21,42,1,550,554.545179530274,0.991803770552791
"ATC1970175",6,"494",1970,7,7,"UROPHYCIS TENUIS",22,32,1,225,232.819923463561,0.966412137985326
"ATC1970175",6,"494",1970,7,7,"UROPHYCIS TENUIS",23,27,1,125,135.372256013142,0.923379750632692
"ATC1970175",6,"494",1970,7,7,"UROPHYCIS TENUIS",24,28,1,150,152.032854551203,0.986628847052801
"ATC1970175",9,"490",1970,7,8,"UROPHYCIS TENUIS",25,73,1,4200,3236.96125447203,1.29751321372707
