"MISSION","SETNO","STRAT","YEAR","MONTH","DAY","SCIEN","FSHNO","FLEN","CLEN","FWT","pred.wgt","condition"
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",1,76,1,NA,4878.35579166251,NA
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",2,83,1,NA,6382.03225986287,NA
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",3,82,1,NA,6150.43708012808,NA
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",4,78,1,NA,5280.49094925766,NA
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",5,80,1,NA,5704.32330835114,NA
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",6,80,1,6850,5704.32330835114,1.20084357595433
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",7,88,1,7700,7628.31972499747,1.00939660077011
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",8,83,1,6750,6382.03225986287,1.05765682860165
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",9,82,1,6400,6150.43708012808,1.04057645279849
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",10,86,1,8900,7111.84930351521,1.25143259090163
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",11,84,1,6900,6619.41719853677,1.04238784065843
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",12,88,1,7600,7628.31972499747,0.996287554006859
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",13,88,1,8800,7628.31972499747,1.15359611516584
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",14,75,1,5500,4685.24229937808,1.17389873320534
"ATC1970175",2,"493",1970,7,6,"POLLACHIUS VIRENS",15,80,1,6100,5704.32330835114,1.06936435230969
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",16,32,1,425,348.905323774697,1.21809548619682
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",17,38,1,700,589.248898096994,1.18795300637928
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",18,36,1,575,499.682853637747,1.15072989960319
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",19,33,1,500,383.230683945376,1.3046971992234
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",20,35,1,525,458.549404614558,1.14491480027392
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",21,34,1,475,419.755379786729,1.13161146437561
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",22,34,1,540,419.755379786729,1.28646355950069
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",23,35,1,525,458.549404614558,1.14491480027392
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",24,31,1,375,316.70941078652,1.18405070145759
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",25,32,1,415,348.905323774697,1.18943441593337
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",26,32,1,400,348.905323774697,1.14644281053819
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",27,31,1,400,316.70941078652,1.2629874148881
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",28,30,1,330,286.573164433755,1.1515383886417
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",29,31,1,375,316.70941078652,1.18405070145759
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",30,28,1,265,232.201109223105,1.14125208482695
"ATC1970175",9,"490",1970,7,8,"POLLACHIUS VIRENS",31,20,1,85,83.2251808774029,1.02132550634178
"ATC1970175",10,"492",1970,7,8,"POLLACHIUS VIRENS",32,21,1,75,96.5762569671836,0.77658839092806
"ATC1970175",13,"490",1970,7,8,"POLLACHIUS VIRENS",33,88,1,7600,7628.31972499747,0.996287554006859
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",34,38,1,650,589.248898096994,1.10309922020933
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",35,62,1,2750,2622.01795094426,1.04881051596525
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",36,69,1,4100,3633.33124288498,1.12844101622413
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",37,62,1,3300,2622.01795094426,1.2585726191583
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",38,64,1,3500,2888.56595655102,1.21167390762267
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",39,71,1,4500,3964.11599940377,1.13518373344191
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",40,71,1,4600,3964.11599940377,1.16041003862951
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",41,59,1,2850,2253.98788733849,1.26442560583823
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",42,66,1,3300,3172.74352587754,1.04010928494047
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",43,73,1,5650,4314.55917266681,1.30951964589879
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",44,71,1,4500,3964.11599940377,1.13518373344191
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",45,64,1,3900,2888.56595655102,1.35015092563669
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",46,63,1,3200,2753.12438634668,1.16231580958327
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",47,64,1,3400,2888.56595655102,1.17705465311917
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",48,66,1,3800,3172.74352587754,1.19770160084054
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",49,63,1,3250,2753.12438634668,1.18047699410801
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",50,66,1,3400,3172.74352587754,1.07162774812049
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",51,70,1,4400,3796.30263372441,1.15902245540507
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",52,60,1,2700,2372.52180015166,1.13802958515593
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",53,63,1,3050,2753.12438634668,1.10783225600906
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",54,53,1,1900,1625.24991317791,1.1690509776954
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",55,58,1,2700,2139.50071630357,1.26197667494349
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",56,57,1,2050,2028.98833726185,1.01035573361969
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",57,54,1,2100,1720.58138018584,1.22051768325726
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",58,57,1,2550,2028.98833726185,1.25678396133181
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",59,58,1,2550,2139.50071630357,1.19186685966886
"ATC1970175",17,"485",1970,7,9,"POLLACHIUS VIRENS",60,37,1,650,543.225921187511,1.19655556675034
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",61,69,1,5000,3633.33124288498,1.37614758076113
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",62,78,1,6300,5280.49094925766,1.19307088309386
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",63,70,1,4700,3796.30263372441,1.23804671372814
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",64,67,1,4400,3321.62417603801,1.32465317170477
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",65,68,1,4400,3475.12926146706,1.26613995306249
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",66,78,1,6200,5280.49094925766,1.17413325002888
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",67,77,1,5600,5076.74770476335,1.10306840632354
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",68,86,1,8800,7111.84930351521,1.23737155055442
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",69,80,1,6800,5704.32330835114,1.19207829437802
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",70,80,1,7600,5704.32330835114,1.33232279959896
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",71,83,1,7400,6382.03225986287,1.15950526394848
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",72,87,1,8000,7367.04305254172,1.08591736778841
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",73,67,1,4300,3321.62417603801,1.29454741780239
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",74,83,1,8100,6382.03225986287,1.26918819432198
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",75,82,1,7500,6150.43708012808,1.21942553062323
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",76,75,1,5900,4685.24229937808,1.25927318652936
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",77,87,1,8400,7367.04305254172,1.14021323617783
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",78,62,1,3400,2622.01795094426,1.29671118337522
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",79,77,1,6400,5076.74770476335,1.2606496072269
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",80,65,1,3700,3028.41490372537,1.2217612571674
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",81,55,1,2100,1819.60046363046,1.15409950809206
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",82,61,1,3400,2495.17446485766,1.36263016790449
"ATC1970175",18,"485",1970,7,9,"POLLACHIUS VIRENS",83,78,1,6000,5280.49094925766,1.13625798389892
"ATC1970175",20,"482",1970,7,9,"POLLACHIUS VIRENS",84,60,1,2300,2372.52180015166,0.969432609577275
"ATC1970175",24,"480",1970,7,10,"POLLACHIUS VIRENS",85,80,1,6500,5704.32330835114,1.13948660492016
"ATC1970175",24,"480",1970,7,10,"POLLACHIUS VIRENS",261,90,1,9750,8169.41546764647,1.19347584152295
"ATC1970175",38,"476",1970,7,12,"POLLACHIUS VIRENS",86,87,1,7900,7367.04305254172,1.07234340069106
"ATC1970175",38,"476",1970,7,12,"POLLACHIUS VIRENS",87,83,1,6400,6382.03225986287,1.0028153634149
"ATC1970175",38,"476",1970,7,12,"POLLACHIUS VIRENS",88,86,1,6400,7111.84930351521,0.899906582221398
"ATC1970175",47,"472",1970,7,13,"POLLACHIUS VIRENS",89,49,1,1500,1279.36856685168,1.17245337963184
"ATC1970175",47,"472",1970,7,13,"POLLACHIUS VIRENS",262,67,1,3900,3321.62417603801,1.17412440219287
"ATC1970175",47,"472",1970,7,13,"POLLACHIUS VIRENS",263,51,1,1900,1445.36336485436,1.31454833172104
"ATC1970175",47,"472",1970,7,13,"POLLACHIUS VIRENS",264,62,1,3000,2622.01795094426,1.14415692650755
"ATC1970175",48,"478",1970,7,13,"POLLACHIUS VIRENS",90,75,1,5100,4685.24229937808,1.08852427988132
"ATC1970175",48,"478",1970,7,13,"POLLACHIUS VIRENS",91,85,1,6500,6862.66512307334,0.947153894796061
"ATC1970175",48,"478",1970,7,13,"POLLACHIUS VIRENS",92,67,1,3500,3321.62417603801,1.05370138658334
"ATC1970175",69,"470",1970,7,16,"POLLACHIUS VIRENS",259,30,1,300,286.573164433755,1.04685308058337
"ATC1970175",69,"470",1970,7,16,"POLLACHIUS VIRENS",260,58,1,2275,2139.50071630357,1.06333219833202
"ATC1971188",9,"491",1971,6,30,"POLLACHIUS VIRENS",1,79,1,6900,5489.65848255995,1.25690878984923
"ATC1971188",12,"484",1971,7,1,"POLLACHIUS VIRENS",2,61,1,2775,2495.17446485766,1.11214668115735
"ATC1971188",17,"481",1971,7,2,"POLLACHIUS VIRENS",3,87,1,6000,7367.04305254172,0.814438025841308
"ATC1971188",17,"481",1971,7,2,"POLLACHIUS VIRENS",4,82,1,5000,6150.43708012808,0.812950353748823
"ATC1971188",17,"481",1971,7,2,"POLLACHIUS VIRENS",5,71,1,3600,3964.11599940377,0.908146986753532
"ATC1971188",17,"481",1971,7,2,"POLLACHIUS VIRENS",6,53,1,1500,1625.24991317791,0.922934982391106
"ATC1971188",17,"481",1971,7,2,"POLLACHIUS VIRENS",7,56,1,1700,1922.37886174636,0.884321001353322
"ATC1971188",17,"481",1971,7,2,"POLLACHIUS VIRENS",8,65,1,3000,3028.41490372537,0.990617235541137
"ATC1971188",17,"481",1971,7,2,"POLLACHIUS VIRENS",9,49,1,1100,1279.36856685168,0.859799145063351
"ATC1971188",17,"481",1971,7,2,"POLLACHIUS VIRENS",10,55,1,1600,1819.60046363046,0.879313910927284
"ATC1971188",17,"481",1971,7,2,"POLLACHIUS VIRENS",11,84,1,4500,6619.41719853677,0.679818156951148
"ATC1971188",17,"481",1971,7,2,"POLLACHIUS VIRENS",12,64,1,2900,2888.56595655102,1.00395838060164
"ATC1971188",20,"482",1971,7,2,"POLLACHIUS VIRENS",13,82,1,6100,6150.43708012808,0.991799431573564
"ATC1971188",22,"480",1971,7,3,"POLLACHIUS VIRENS",14,61,1,1450,2495.17446485766,0.581121689253387
"ATC1971188",24,"480",1971,7,3,"POLLACHIUS VIRENS",15,89,1,7500,7895.75271743147,0.949877772063737
"ATC1971188",33,"476",1971,7,6,"POLLACHIUS VIRENS",16,30,1,325,286.573164433755,1.13409083729865
"ATC1971188",38,"474",1971,7,7,"POLLACHIUS VIRENS",17,35,1,525,458.549404614558,1.14491480027392
"ATC1971188",39,"470",1971,7,7,"POLLACHIUS VIRENS",18,61,1,2500,2495.17446485766,1.0019339469886
"ATC1971188",41,"470",1971,7,7,"POLLACHIUS VIRENS",19,64,1,2900,2888.56595655102,1.00395838060164
"ATC1971188",41,"470",1971,7,7,"POLLACHIUS VIRENS",20,75,1,4600,4685.24229937808,0.981806213226284
"ATC1971188",41,"470",1971,7,7,"POLLACHIUS VIRENS",21,73,1,4600,4314.55917266681,1.0661575878114
"ATC1971188",41,"470",1971,7,7,"POLLACHIUS VIRENS",22,76,1,4000,4878.35579166251,0.819948394669432
"ATC1971188",41,"470",1971,7,7,"POLLACHIUS VIRENS",23,61,1,2400,2495.17446485766,0.961856589109055
"ATC1971188",41,"470",1971,7,7,"POLLACHIUS VIRENS",24,33,1,400,383.230683945376,1.04375775937872
